date,weekday,worker,seq,ward,name,category,category_ko,address,phone,latitude,longitude,map_url,item_set,target_listings
2026-08-24,월,작업자 B,24,Hạnh Thông,Kim Loan - Tiệm Sửa Xe Máy,parts,용품,19 Nguyễn Oanh,,10.8278379,106.6792277,"https://www.google.com/maps/search/?api=1&query=10.8278379,106.6792277",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,작업자 B,25,Đức Nhuận,Giặt Sấy Cá Heo Thích Quảng Đức,laundry,세탁,85 Đ. Thích Quảng Đức,,10.8051906,106.6822845,"https://www.google.com/maps/search/?api=1&query=10.8051906,106.6822845",가입만,0
2026-08-24,월,작업자 B,26,Đức Nhuận,Phi Mobile,phone_repair,폰수리,51B Đ. Thích Quảng Đức,,10.804814,106.682807,"https://www.google.com/maps/search/?api=1&query=10.804814,106.682807",가입만,0
2026-08-24,월,작업자 B,27,Cầu Kiệu,Cứu Hộ Xe Máy 247 - Sửa Xe Lưu Động Minh Thành Motor,tire,타이어,292 Đ. Nguyễn Thượng Hiền,,10.8056746,106.6858312,"https://www.google.com/maps/search/?api=1&query=10.8056746,106.6858312",가입만,0
2026-08-24,월,작업자 B,28,Đức Nhuận,Cửa hàng tự giặt sấy 24h Chanté,laundry,세탁,45 Đ. Thích Quảng Đức,,10.8047323,106.6829036,"https://www.google.com/maps/search/?api=1&query=10.8047323,106.6829036",가입만,0
2026-08-24,월,작업자 B,29,Đức Nhuận,Quán Cơm Gà Phú Yên Hương| Cơm Gà Phú Yên Phú Nhuận,food,음식,51 Đ. Nguyễn Đình Chiểu,,10.8038185,106.6805577,"https://www.google.com/maps/search/?api=1&query=10.8038185,106.6805577",가입만,0
2026-08-24,월,작업자 B,30,Cầu Kiệu,7-Eleven - 36 Nguyễn Văn Đậu - Phú Nhuận,convenience,편의점,36 Nguyễn Văn Đậu,,10.8053859,106.6871743,"https://www.google.com/maps/search/?api=1&query=10.8053859,106.6871743",가입만,0
2026-08-24,월,작업자 B,31,Đức Nhuận,Chuyên Mua Bán và Thay Thế linh kiện điện thoại,phone_repair,폰수리,32 Đ. Nguyễn Đình Chiểu,,10.8033964,106.679813,"https://www.google.com/maps/search/?api=1&query=10.8033964,106.679813",가입만,0
2026-08-24,월,작업자 B,32,Đức Nhuận,Cứu Hộ Xe Máy 24h - Sửa Xe Lưu Động Minh Thành Motor,tire,타이어,115 Phan Xích Long,,10.803391,106.6814413,"https://www.google.com/maps/search/?api=1&query=10.803391,106.6814413",가입만,0
2026-08-24,월,작업자 C,1,Bến Thành,Chợ Cũ Tôn Thất Đạm,etc,중고 오토바이,Tôn Thất Đạm,,10.771554,106.7031813,"https://www.google.com/maps/search/?api=1&query=10.771554,106.7031813",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,2,Bến Thành,Cửa Hàng Xe Máy Tấn Tâm,etc,중고 오토바이,266 Lý Tự Trọng,+84 28 3823 0297,10.7718078,106.6938017,"https://www.google.com/maps/search/?api=1&query=10.7718078,106.6938017",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,3,Bến Thành,HEAD SƠN MINH 1,etc,중고 오토바이,280 Lý Tự Trọng,+84 28 3825 0809,10.7716598,106.6936219,"https://www.google.com/maps/search/?api=1&query=10.7716598,106.6936219",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,4,Bến Thành,KHÁNH LONG CAMERA,etc,중고 오토바이,43 Huỳnh Thúc Kháng,+84 342 009 977,10.7724934,106.7022909,"https://www.google.com/maps/search/?api=1&query=10.7724934,106.7022909",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,5,Bến Thành,Kawasaki Sài Gòn - Motorrock,etc,중고 오토바이,123 Lê Thị Riêng,+84 931 101 538,10.7707536,106.6900418,"https://www.google.com/maps/search/?api=1&query=10.7707536,106.6900418",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,6,Bến Thành,Motorbike For Rent & Cho thuê xe máy Sài Gòn,etc,중고 오토바이,277 Lê Thánh Tôn,+84 877 663 601,10.7716717,106.6955811,"https://www.google.com/maps/search/?api=1&query=10.7716717,106.6955811",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,7,Bến Thành,Xe Huỳnh Gia,etc,중고 오토바이,275H Phạm Ngũ Lão,+84 28 3920 4577,10.7678172,106.6915809,"https://www.google.com/maps/search/?api=1&query=10.7678172,106.6915809",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,8,Bến Thành,Xe máy 339,etc,중고 오토바이,4 Đặng Trần Côn,+84 933 339 674,10.772392,106.6942797,"https://www.google.com/maps/search/?api=1&query=10.772392,106.6942797",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,9,Bến Thành,Altec Lansing Coffee Shop,gear,헬멧·보호구,396 Nguyễn Công Trứ,+84 973 643 835,10.7655178,106.6974641,"https://www.google.com/maps/search/?api=1&query=10.7655178,106.6974641",헬멧 2종 (풀페이스 / 하프),2
2026-08-24,월,작업자 C,10,Bến Thành,Đại Lý Mũ Bảo Hiểm Thịnh Vượng,gear,헬멧·보호구,"QMCW+HQ3, 40 Lê Lai",+84 28 2240 6367,10.7714582,106.6969212,"https://www.google.com/maps/search/?api=1&query=10.7714582,106.6969212",헬멧 2종 (풀페이스 / 하프),2
2026-08-24,월,작업자 C,11,Bến Thành,Cửa Hàng Phụ Tùng Honda Cường Phượng,parts,용품,121 Ký Con,,10.767178,106.698243,"https://www.google.com/maps/search/?api=1&query=10.767178,106.698243",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,작업자 C,12,Bến Thành,Cửa Hàng Phụ Tùng Xe Cơ Giới Cường Phốt,parts,용품,256 Nguyễn Công Trứ,+84 28 3829 3349,10.767574,106.6999378,"https://www.google.com/maps/search/?api=1&query=10.767574,106.6999378",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,작업자 C,13,Bến Thành,"Thọ Hà Chuyên Mua Bán Phụ Tùng Xe Honda, Xe Ga",parts,용품,126 Ký Con,+84 923 418 168,10.7674731,106.6984196,"https://www.google.com/maps/search/?api=1&query=10.7674731,106.6984196",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,작업자 C,14,Bến Thành,Đại Hoàng Gia,parts,용품,89 Ký Con,+84 28 2233 3666,10.766752,106.698626,"https://www.google.com/maps/search/?api=1&query=10.766752,106.698626",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,작업자 C,15,Chợ Quán,GTRS Vietnam team,accessory,튜닝·액세서리,162B Nguyễn Văn Cừ,+84 707 997 868,10.7592576,106.6842493,"https://www.google.com/maps/search/?api=1&query=10.7592576,106.6842493",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 C,16,Chợ Quán,Phục hồi phuộc nhún PKL PKN - Phước Hồng Phát,accessory,튜닝·액세서리,41 Nguyễn Văn Cừ,+84 901 957 937,10.7553392,106.6856927,"https://www.google.com/maps/search/?api=1&query=10.7553392,106.6856927",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 C,17,Chợ Quán,Tay Ga Hoàng Gia Trần Bình Trọng,accessory,튜닝·액세서리,126C Trần Bình Trọng,+84 981 511 051,10.7580836,106.6808712,"https://www.google.com/maps/search/?api=1&query=10.7580836,106.6808712",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 C,18,Chợ Quán,Cầm Đồ Khánh Đăng - TP HCM,etc,중고 오토바이,137-139 Lê Hồng Phong,+84 932 153 536,10.7576223,106.6779286,"https://www.google.com/maps/search/?api=1&query=10.7576223,106.6779286",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,19,Chợ Quán,Cửa Hàng Xe Gắn Máy Ánh Lực,etc,중고 오토바이,113 Phạm Thế Hiển,+84 909 021 439,10.7505499,106.686825,"https://www.google.com/maps/search/?api=1&query=10.7505499,106.686825",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,20,Chợ Quán,Diệu Khanh Vespa Quận 1,etc,중고 오토바이,312 Trần Hưng Đạo,+84 387 978 382,10.7572064,106.6855851,"https://www.google.com/maps/search/?api=1&query=10.7572064,106.6855851",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,21,Chợ Quán,HEAD Minh Khang 1,etc,중고 오토바이,9 Trần Phú,+84 914 999 067,10.7638436,106.6804217,"https://www.google.com/maps/search/?api=1&query=10.7638436,106.6804217",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,22,Chợ Quán,Phụ Kiện GoPro,etc,중고 오토바이,31 Bis Nguyễn Văn Cừ,+84 823 988 365,10.7550588,106.6859014,"https://www.google.com/maps/search/?api=1&query=10.7550588,106.6859014",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,23,Chợ Quán,Quang Phương Motor,etc,중고 오토바이,606 Trần Hưng Đạo,,10.7549463,106.6790175,"https://www.google.com/maps/search/?api=1&query=10.7549463,106.6790175",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,24,Chợ Quán,Trung Tâm Honda,etc,중고 오토바이,11 Trần Phú,+84 28 3833 7063,10.7635336,106.6801732,"https://www.google.com/maps/search/?api=1&query=10.7635336,106.6801732",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 C,25,Cầu Ông Lãnh,Trung Tâm Sửa Chữa Applesaigon1,phone_repair,폰수리,84B Cống Quỳnh,,10.7644682,106.6908103,"https://www.google.com/maps/search/?api=1&query=10.7644682,106.6908103",가입만,0
2026-08-24,월,작업자 C,26,Cầu Ông Lãnh,Tiệm cà phê EM Ở ĐÂU,cafe,카페,54/2 Nguyễn Cư Trinh,,10.764614,106.691323,"https://www.google.com/maps/search/?api=1&query=10.764614,106.691323",가입만,0
2026-08-24,월,작업자 C,27,Cầu Ông Lãnh,B's Mart Nguyễn Cư Trinh,convenience,편의점,39 Nguyễn Cư Trinh,,10.7642582,106.6913775,"https://www.google.com/maps/search/?api=1&query=10.7642582,106.6913775",가입만,0
2026-08-24,월,작업자 C,28,Cầu Ông Lãnh,"Saigonso Cống Quỳnh - Sửa chữa điện thoại, laptop Phường Cầu Ông Lãnh",phone_repair,폰수리,27 Đ. Cống Quỳnh,,10.7636203,106.6903495,"https://www.google.com/maps/search/?api=1&query=10.7636203,106.6903495",가입만,0
2026-08-24,월,작업자 C,29,Cầu Ông Lãnh,Rửa xe chuyên nghiệp 25,wash,세차,25 Đ. Cống Quỳnh,,10.7635575,106.6903608,"https://www.google.com/maps/search/?api=1&query=10.7635575,106.6903608",가입만,0
2026-08-24,월,작업자 C,30,Cầu Ông Lãnh,Ăn Sáng,food,음식,3 Đỗ Quang Đẩu,,10.7662909,106.6911762,"https://www.google.com/maps/search/?api=1&query=10.7662909,106.6911762",가입만,0
2026-08-24,월,작업자 C,31,Cầu Ông Lãnh,Quán Ăn 1$,food,음식,260 Cô Bắc,,10.7631425,106.6924898,"https://www.google.com/maps/search/?api=1&query=10.7631425,106.6924898",가입만,0
2026-08-24,월,작업자 C,32,Cầu Ông Lãnh,FamilyMart Trần Thanh Phi,convenience,편의점,210B/1 Cô Bắc,,10.7636883,106.6931879,"https://www.google.com/maps/search/?api=1&query=10.7636883,106.6931879",가입만,0
2026-08-24,월,작업자 D,1,Bình Tây,HQ- phụ tùng & bảo dưỡng xe điện,accessory,튜닝·액세서리,35 đường 25,+84 934 855 726,10.741575,106.6247933,"https://www.google.com/maps/search/?api=1&query=10.741575,106.6247933",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 D,2,Bình Tây,MINH NHẬT SHOP ( MN SHOP),accessory,튜닝·액세서리,405/33 đường Hậu Giang; p11; q6; tp,+84 906 816 299,10.7476722,106.6385941,"https://www.google.com/maps/search/?api=1&query=10.7476722,106.6385941",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 D,3,Bình Tây,Shop P1,accessory,튜닝·액세서리,10 Đ. Trần Văn Kiểu,+84 906 338 826,10.7323631,106.6266334,"https://www.google.com/maps/search/?api=1&query=10.7323631,106.6266334",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 D,4,Bình Tây,Sửa xe máy Thiên Q6,accessory,튜닝·액세서리,47-49B Đ. Phạm Phú Thứ,+84 888 888 725,10.741722,106.645325,"https://www.google.com/maps/search/?api=1&query=10.741722,106.645325",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 D,5,Bình Tây,Tiệm Sửa Xe Thuận Tiến - Đồ Chơi Xe Máy.,accessory,튜닝·액세서리,299 Đ. Minh Phụng,+84 868 909 030,10.7558339,106.6433322,"https://www.google.com/maps/search/?api=1&query=10.7558339,106.6433322",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 D,6,Bình Tây,Đồ Chơi Xe Máy,accessory,튜닝·액세서리,105 Đ. Trần Văn Kiểu,,10.7365276,106.6217757,"https://www.google.com/maps/search/?api=1&query=10.7365276,106.6217757",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 D,7,Bình Tây,Đồ Chơi Xe Máy 108,accessory,튜닝·액세서리,108 Đ. Bình Tiên,+84 335 533 205,10.7422499,106.6435088,"https://www.google.com/maps/search/?api=1&query=10.7422499,106.6435088",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,작업자 D,8,Bình Tây,Bến Xe Chợ Lớn,etc,중고 오토바이,46 Đ. Lê Quang Sung,,10.7512437,106.6512412,"https://www.google.com/maps/search/?api=1&query=10.7512437,106.6512412",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,9,Bình Tây,CỬA HÀNG XE MÁY THANH NHÂN,etc,중고 오토바이,32 Đ. Số 23,+84 899 095 399,10.7371726,106.6254027,"https://www.google.com/maps/search/?api=1&query=10.7371726,106.6254027",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,10,Bình Tây,Cửa Hàng TÀI,etc,중고 오토바이,363 Đ. Đặng Nguyên Cẩn,+84 988 313 107,10.7535953,106.6317376,"https://www.google.com/maps/search/?api=1&query=10.7535953,106.6317376",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,11,Bình Tây,Cửa Hàng Xe Máy,etc,중고 오토바이,472 An Dương Vương,,10.7410697,106.6237266,"https://www.google.com/maps/search/?api=1&query=10.7410697,106.6237266",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,12,Bình Tây,Cửa Hàng Xe Máy Tiến Mẫn,etc,중고 오토바이,Đường Nguyễn Văn Luông,+84 938 007 777,10.7394176,106.6333201,"https://www.google.com/maps/search/?api=1&query=10.7394176,106.6333201",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,13,Bình Tây,CửahàngXeMáyTrướcNguyễn,etc,중고 오토바이,65 Nguyễn Văn Luông,+84 769 999 973,10.736398,106.6336162,"https://www.google.com/maps/search/?api=1&query=10.736398,106.6336162",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,14,Bình Tây,HEAD Nam Hải,etc,중고 오토바이,48-48a Đ. Kinh Dương Vương,+84 903 928 345,10.7509364,106.630086,"https://www.google.com/maps/search/?api=1&query=10.7509364,106.630086",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,15,Bình Tây,HEAD SƠN MINH 3,etc,중고 오토바이,596 Đ. Hậu Giang,+84 28 3817 2459,10.7482124,106.6350681,"https://www.google.com/maps/search/?api=1&query=10.7482124,106.6350681",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,16,Bình Tây,Lốp xe máy cày - Hiệp On SouthSun,etc,중고 오토바이,958/3 Đ. Hậu Giang,+84 931 314 338,10.7462961,106.6271776,"https://www.google.com/maps/search/?api=1&query=10.7462961,106.6271776",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,17,Bình Tây,Minh Biker,etc,중고 오토바이,44d Cư Xá Phú Lâm D,+84 916 640 653,10.7380959,106.6299738,"https://www.google.com/maps/search/?api=1&query=10.7380959,106.6299738",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,18,Bình Tây,Motor Van Nga 79,etc,중고 오토바이,PJQC+6QW,,10.7381059,106.6219669,"https://www.google.com/maps/search/?api=1&query=10.7381059,106.6219669",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,19,Bình Tây,TanNguyenStore-Motor,etc,중고 오토바이,R5 Cư Xá Phú Lâm A,+84 772 930 393,10.7501662,106.6313063,"https://www.google.com/maps/search/?api=1&query=10.7501662,106.6313063",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,20,Bình Tây,Thiên Trà Motor - Cửa hàng mua bán xe moto PKL cũ,etc,중고 오토바이,108 Đường số 28,+84 903 271 402,10.7416714,106.626989,"https://www.google.com/maps/search/?api=1&query=10.7416714,106.626989",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,21,Bình Tây,Trai Đẹp Bán Xe Rẻ,etc,중고 오토바이,372 An Dương Vương,+84 826 999 909,10.7392543,106.6237286,"https://www.google.com/maps/search/?api=1&query=10.7392543,106.6237286",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,22,Bình Tây,Trung tâm xe máy Quang Phương,etc,중고 오토바이,953 Đ. Hồng Bàng,+84 28 3960 1767,10.7544151,106.6389117,"https://www.google.com/maps/search/?api=1&query=10.7544151,106.6389117",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,23,Bình Tây,Xe Máy Đại Thành,etc,중고 오토바이,Đường Nguyễn Văn Luông,+84 28 3877 7370,10.7520937,106.6350548,"https://www.google.com/maps/search/?api=1&query=10.7520937,106.6350548",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,24,Bình Tây,Xe Điện Smile - CN Hậu Giang,etc,중고 오토바이,285a Đ. Hậu Giang,+84 888 882 887,10.749724,106.6420719,"https://www.google.com/maps/search/?api=1&query=10.749724,106.6420719",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,작업자 D,25,An Đông,Quán Ăn Mìng Xầm,food,음식,173 Nguyễn Tri Phương,,10.7562064,106.6694771,"https://www.google.com/maps/search/?api=1&query=10.7562064,106.6694771",가입만,0
2026-08-24,월,작업자 D,26,An Đông,Thế giới vỏ xe Thiên Bảo,tire,타이어,127 Nguyễn Chí Thanh,,10.7595964,106.6682753,"https://www.google.com/maps/search/?api=1&query=10.7595964,106.6682753",가입만,0
2026-08-24,월,작업자 D,27,Diên Hồng,Cứu Hộ Xe Máy - Sửa Xe Máy Tận Nơi - Nhật Hùng Motor,towing,견인,7A/89 Thành Thái,,10.7712994,106.6606917,"https://www.google.com/maps/search/?api=1&query=10.7712994,106.6606917",가입만,0
2026-08-24,월,작업자 D,28,An Đông,Tân Quán Đêm,food,음식,178 Nguyễn Tri Phương,,10.759556,106.6691411,"https://www.google.com/maps/search/?api=1&query=10.759556,106.6691411",가입만,0
2026-08-24,월,작업자 D,29,Diên Hồng,Quán ăn Ông Già,food,음식,189 Nhật Tảo,,10.7642897,106.666706,"https://www.google.com/maps/search/?api=1&query=10.7642897,106.666706",가입만,0
2026-08-24,월,작업자 D,30,Diên Hồng,Sửa Điện Thoại iPhone Samsung Uy Tín Quận 10 3 5 6 - Ckmobile,phone_repair,폰수리,508 3 Tháng 2,,10.7668282,106.6651517,"https://www.google.com/maps/search/?api=1&query=10.7668282,106.6651517",가입만,0
2026-08-24,월,작업자 D,31,Diên Hồng,MINISTOP,convenience,편의점,7a/7 Thành Thái,,10.7703318,106.6625664,"https://www.google.com/maps/search/?api=1&query=10.7703318,106.6625664",가입만,0
2026-08-24,월,작업자 D,32,Diên Hồng,HOÀNG KIỆT Mobile - thu đổi - bán trả góp - sửa chữa Iphone Quận 10,phone_repair,폰수리,571 3 Tháng 2,,10.7666915,106.665507,"https://www.google.com/maps/search/?api=1&query=10.7666915,106.665507",가입만,0
2026-08-24,월,감독자 (A조 순회),1,Hòa Bình,Shop Đồ Chơi Xe Máy Hoàng Ngọc,parts,용품,166 Đ. Thạch Lam,+84 902 597 655,10.7778844,106.6282208,"https://www.google.com/maps/search/?api=1&query=10.7778844,106.6282208",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,감독자 (A조 순회),2,Hòa Bình,Phụ Tùng xe máy nhông sên dĩa giá sĩ,parts,용품,36 Lê Niệm,+84 913 725 982,10.779585,106.6273316,"https://www.google.com/maps/search/?api=1&query=10.779585,106.6273316",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,감독자 (A조 순회),3,Hòa Bình,Cửa Hàng Xe Máy Việt Cường,etc,중고 오토바이,"QJHH+33W, Đ. Nguyễn Lý",+84 906 720 354,10.7777262,106.6277112,"https://www.google.com/maps/search/?api=1&query=10.7777262,106.6277112",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,감독자 (A조 순회),4,Hòa Bình,Cửa Hàng Mua Bán Xe Máy,etc,중고 오토바이,25 Đ. Nguyễn Lý,,10.7776006,106.6276075,"https://www.google.com/maps/search/?api=1&query=10.7776006,106.6276075",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,감독자 (A조 순회),5,Hòa Bình,Phụ Tùng Xe Máy Sài Gòn (Minh Trí),parts,용품,266 Đ. Thạch Lam,+84 908 128 285,10.7792241,106.6242199,"https://www.google.com/maps/search/?api=1&query=10.7792241,106.6242199",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,감독자 (A조 순회),6,Hòa Bình,Phụ tùng Kỳ Tân Phú,parts,용품,14 Đ. Phạm Văn Xảo,+84 902 790 186,10.7823828,106.6220831,"https://www.google.com/maps/search/?api=1&query=10.7823828,106.6220831",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,감독자 (A조 순회),7,Tân Hưng,Turbo VN,parts,중고 용품,1 Số 4,+84 963 111 129,10.7391093,106.6914767,"https://www.google.com/maps/search/?api=1&query=10.7391093,106.6914767",중고 부품 2점,2
2026-08-24,월,감독자 (A조 순회),8,Tân Hưng,Bravigo,accessory,튜닝·액세서리,45 Đ. Số 3,+84 816 888 228,10.7394106,106.6986911,"https://www.google.com/maps/search/?api=1&query=10.7394106,106.6986911",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-24,월,감독자 (A조 순회),9,Tân Hưng,Trao đổi xe cũ Minh Sơn,etc,중고 오토바이,356a Lê Văn Lương,,10.7404265,106.7035655,"https://www.google.com/maps/search/?api=1&query=10.7404265,106.7035655",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,감독자 (A조 순회),10,Tân Hưng,Phụ Tùng Lan Anh Quận 7,parts,용품,4a Đ. Số 30,+84 909 849 837,10.7406175,106.7053704,"https://www.google.com/maps/search/?api=1&query=10.7406175,106.7053704",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-24,월,감독자 (A조 순회),11,Tân Hưng,Huy Thanh Jewelry,gear,헬멧·보호구,603 Nguyễn Thị Thập,+84 28 6278 8866,10.7397411,106.7037763,"https://www.google.com/maps/search/?api=1&query=10.7397411,106.7037763",헬멧 2종 (풀페이스 / 하프),2
2026-08-24,월,감독자 (A조 순회),12,Tân Hưng,Đạt Dương Motor,etc,중고 오토바이,44 Đường Số 81,+84 906 620 397,10.7402884,106.7059759,"https://www.google.com/maps/search/?api=1&query=10.7402884,106.7059759",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-24,월,감독자 (A조 순회),13,Phú Nhuận,Tiệm Rửa Xe 113,wash,세차,113 Nguyễn Đình Chính,,10.795606,106.678391,"https://www.google.com/maps/search/?api=1&query=10.795606,106.678391",가입만,0
2026-08-24,월,감독자 (A조 순회),14,Phú Nhuận,"HiPhone- Thay pin, sửa chữa điện thoại",phone_repair,폰수리,65 Đ. Nguyễn Đình Chính,,10.7964595,106.6794805,"https://www.google.com/maps/search/?api=1&query=10.7964595,106.6794805",가입만,0
2026-08-24,월,감독자 (A조 순회),15,Phú Nhuận,Giặt sấy Mr .ORGANIC-Laundry Service.,laundry,세탁,61 Đ. Nguyễn Đình Chính,,10.7964979,106.679508,"https://www.google.com/maps/search/?api=1&query=10.7964979,106.679508",가입만,0
2026-08-24,월,감독자 (A조 순회),16,Cầu Kiệu,MINISTOP,convenience,편의점,41 Nguyễn Trọng Tuyển,,10.7971661,106.6799951,"https://www.google.com/maps/search/?api=1&query=10.7971661,106.6799951",가입만,0
2026-08-25,화,작업자 A,1,Cầu Kiệu,Toyzone,accessory,튜닝·액세서리,17 Hoa Sứ,+84 28 7777 0049,10.7990924,106.6887944,"https://www.google.com/maps/search/?api=1&query=10.7990924,106.6887944",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-25,화,작업자 A,2,Cầu Kiệu,Cửa hàng xe máy Anh Thuận,etc,중고 오토바이,63 Đ. Hoàng Văn Thụ,+84 917 411 004,10.7991619,106.6787084,"https://www.google.com/maps/search/?api=1&query=10.7991619,106.6787084",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-25,화,작업자 A,3,Cầu Kiệu,Cửa hàng xe máy hoàng ca sh,etc,중고 오토바이,341 Phan Đăng Lưu,+84 903 677 017,10.804156,106.688438,"https://www.google.com/maps/search/?api=1&query=10.804156,106.688438",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-25,화,작업자 A,4,Cầu Kiệu,DNTN Phát Thành Hưng,etc,중고 오토바이,177 Đ. Phan Đình Phùng,+84 932 056 788,10.795235,106.6824659,"https://www.google.com/maps/search/?api=1&query=10.795235,106.6824659",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-25,화,작업자 A,5,Cầu Kiệu,Motor Thanh Tùng,etc,중고 오토바이,53 Đ. Hoàng Văn Thụ,+84 785 234 555,10.7991455,106.6789512,"https://www.google.com/maps/search/?api=1&query=10.7991455,106.6789512",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-25,화,작업자 A,6,Cầu Kiệu,Piaggio Xuân Cầu 177 Phan Đăng Lưu -HCM,etc,중고 오토바이,177A Phan Đăng Lưu,+84 1900 0300,10.8001863,106.6817291,"https://www.google.com/maps/search/?api=1&query=10.8001863,106.6817291",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-25,화,작업자 A,7,Cầu Kiệu,SYM Phú Lộc,etc,중고 오토바이,Nguyễn Kiệm,+84 28 3844 0137,10.8003221,106.679657,"https://www.google.com/maps/search/?api=1&query=10.8003221,106.679657",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-25,화,작업자 A,8,Cầu Kiệu,Thu Mua Oto Cũ WinCar,etc,중고 오토바이,41 Đ. Phùng Văn Cung,+84 937 663 383,10.8030341,106.6847883,"https://www.google.com/maps/search/?api=1&query=10.8030341,106.6847883",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-25,화,작업자 A,9,Cầu Kiệu,VESPA Tuấn Cương,etc,중고 오토바이,148 Phan Đăng Lưu,+84 983 331 355,10.801696,106.682669,"https://www.google.com/maps/search/?api=1&query=10.801696,106.682669",중고 오토바이 2대 (연식·주행거리 확인),2
